id;plano_id;plano;acomodacao;vidas;estado;compulsorio;linha;coparticipacao;pf;quantidade_de_ativos;0-18;19-23;24-28;29-33;34-38;39-43;44-48;49-53;54-58;59+
691;tophealth_elite_856304362_bahia_ccp_la_2_qp;TopHealth Elite R2;QP;"""2""";MINAS GERAIS;Compulsório;Linha Master;Sem coparticipação;false;69;"""657,03""";"""768,72""";"""939,55""";"""1130,09""";"""1189,22""";"""1307,48""";"""1636,00""";"""1800,26""";"""2247,03""";"""3929,02"""
692;tophealth_basic_774860585_são_paulo_cc_la_2_qp;TopHealth Basic R1;QP;"""2""";PERNAMBUCO;Livre Adesão;Linha Master;Sem coparticipação;false;380;"""360,17""";"""421,40""";"""515,04""";"""619,49""";"""651,90""";"""716,73""";"""896,82""";"""986,86""";"""1231,77""";"""2153,80"""
693;tophealth_platinum_675476912_paraíba_sc_co_3_a_29_qp;TopHealth Platinum R1;QP;"""3 a 29""";RIO DE JANEIRO;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;58;"""954,95""";"""1117,30""";"""1365,58""";"""1642,52""";"""1728,47""";"""1900,36""";"""2377,84""";"""2616,57""";"""3265,94""";"""5710,63"""
694;tophealth_platinum_784012295_rio_de_janeiro_cc_co_2_qp;TopHealth Platinum R2;QP;"""2""";RIO DE JANEIRO;Livre Adesão;Linha Premium;Com coparticipação30;false;325;"""788,26""";"""922,26""";"""1127,21""";"""1355,80""";"""1426,74""";"""1568,63""";"""1962,76""";"""2159,82""";"""2695,84""";"""4713,77"""
695;tophealth_diamond_065600940_paraíba_ccp_co_100_a_199_qp;TopHealth Diamond R2;QP;"""100 a 199""";PERNAMBUCO;Livre Adesão;Linha Selecionada;Sem coparticipação;false;476;"""844,96""";"""988,60""";"""1208,29""";"""1453,33""";"""1529,37""";"""1681,46""";"""2103,94""";"""2315,18""";"""2889,75""";"""5052,84"""
696;tophealth_premium_054973173_minas_gerais_sc_la_3_a_29_qc;TopHealth Premium R2;QC;"""3 a 29""";MINAS GERAIS;Compulsório;Linha Básica;Sem coparticipação;false;287;"""913,50""";"""1068,80""";"""1306,31""";"""1571,22""";"""1653,44""";"""1817,87""";"""2274,62""";"""2502,99""";"""3124,17""";"""5462,74"""
697;tophealth_elite_989203753_rio_de_janeiro_sc_la_30_a_99_qp;TopHealth Elite R2;QP;"""30 a 99""";SÃO PAULO;Demais empresas;Linha Básica;Sem coparticipação;false;464;"""653,29""";"""764,35""";"""934,21""";"""1123,66""";"""1182,46""";"""1300,05""";"""1626,70""";"""1790,02""";"""2234,26""";"""3906,69"""
698;tophealth_gold_926440252_rio_de_janeiro_ccp_la_3_a_29_qp;TopHealth Gold R3;QP;"""3 a 29""";PERNAMBUCO;Demais empresas;Linha Master;Com coparticipação30;false;220;"""602,96""";"""705,47""";"""862,24""";"""1037,10""";"""1091,36""";"""1199,90""";"""1501,38""";"""1652,12""";"""2062,14""";"""3605,72"""
699;tophealth_master_624936913_pernambuco_sc_la_2_qp;TopHealth Master R3;QP;"""2""";PARANÁ;Livre Adesão;Linha Master;Com coparticipação parcial;false;306;"""216,41""";"""253,19""";"""309,46""";"""372,22""";"""391,69""";"""430,65""";"""538,85""";"""592,95""";"""740,11""";"""1294,10"""
700;tophealth_premium_548214225_pernambuco_ccp_la_30_a_99_qc;TopHealth Premium R2;QC;"""30 a 99""";PARAÍBA;Livre Adesão;Linha Master;Com coparticipação30;false;469;"""1127,64""";"""1319,34""";"""1612,53""";"""1939,55""";"""2041,03""";"""2244,01""";"""2807,83""";"""3089,74""";"""3856,54""";"""6743,31"""
701;tophealth_gold_440212710_paraíba_cc_la_100_a_199_qc;TopHealth Gold R1;QC;"""100 a 199""";PERNAMBUCO;Compulsório;Linha Selecionada;Com coparticipação parcial;false;455;"""625,36""";"""731,67""";"""894,26""";"""1075,61""";"""1131,90""";"""1244,46""";"""1557,14""";"""1713,48""";"""2138,72""";"""3739,63"""
702;tophealth_silver_635863665_rio_de_janeiro_ccp_co_100_a_199_qc;TopHealth Silver R2;QC;"""100 a 199""";PARAÍBA;Compulsório;Linha Premium;Sem coparticipação;false;58;"""406,86""";"""476,02""";"""581,80""";"""699,79""";"""736,41""";"""809,64""";"""1013,07""";"""1114,78""";"""1391,44""";"""2432,99"""
703;tophealth_diamond_600816452_paraíba_cc_la_30_a_99_qc;TopHealth Diamond R2;QC;"""30 a 99""";BAHIA;Compulsório;Linha Premium;Com coparticipação parcial;false;171;"""759,01""";"""888,04""";"""1085,38""";"""1305,49""";"""1373,81""";"""1510,43""";"""1889,93""";"""2079,68""";"""2595,81""";"""4538,87"""
704;tophealth_elite_701685380_paraíba_cc_co_2_qc;TopHealth Elite R3;QC;"""2""";RIO DE JANEIRO;Livre Adesão;Linha Premium;Sem coparticipação;false;113;"""718,41""";"""840,54""";"""1027,33""";"""1235,67""";"""1300,32""";"""1429,64""";"""1788,84""";"""1968,44""";"""2456,96""";"""4296,10"""
705;tophealth_platinum_189678295_paraná_cc_la_3_a_29_qc;TopHealth Platinum R1;QC;"""3 a 29""";RIO DE JANEIRO;Demais empresas;Linha Premium;Sem coparticipação;false;223;"""432,62""";"""506,16""";"""618,64""";"""744,10""";"""783,04""";"""860,91""";"""1077,21""";"""1185,37""";"""1479,55""";"""2587,04"""
706;elitecare_basic_576593211_bahia_sc_co_30_a_99_qc;EliteCare Basic R3;QC;"""30 a 99""";BAHIA;Demais empresas;Linha Básica;Com coparticipação30;false;80;"""1077,37""";"""1260,53""";"""1540,64""";"""1853,08""";"""1950,04""";"""2143,97""";"""2682,66""";"""2952,00""";"""3684,61""";"""6442,69"""
707;elitecare_silver_066753184_bahia_cc_co_100_a_199_qc;EliteCare Silver R1;QC;"""100 a 199""";PERNAMBUCO;Compulsório;Linha Selecionada;Com coparticipação30;false;381;"""1140,13""";"""1333,95""";"""1630,39""";"""1961,03""";"""2063,64""";"""2268,86""";"""2838,93""";"""3123,96""";"""3899,25""";"""6817,99"""
708;elitecare_basic_255537578_minas_gerais_ccp_co_30_a_99_qp;EliteCare Basic R3;QP;"""30 a 99""";RIO DE JANEIRO;Livre Adesão;Linha Selecionada;Sem coparticipação;false;455;"""490,74""";"""574,17""";"""701,76""";"""844,08""";"""888,24""";"""976,58""";"""1221,95""";"""1344,63""";"""1678,34""";"""2934,63"""
709;elitecare_premium_749151618_minas_gerais_cc_co_100_a_199_qp;EliteCare Premium R3;QP;"""100 a 199""";PARANÁ;Livre Adesão;Linha Premium;Sem coparticipação;false;436;"""969,67""";"""1134,51""";"""1386,63""";"""1667,83""";"""1755,10""";"""1929,64""";"""2414,48""";"""2656,90""";"""3316,27""";"""5798,63"""
710;elitecare_master_963771299_paraíba_sc_co_100_a_199_qp;EliteCare Master R3;QP;"""100 a 199""";PARANÁ;Livre Adesão;Linha Básica;Com coparticipação parcial;false;13;"""808,85""";"""946,36""";"""1156,66""";"""1391,23""";"""1464,03""";"""1609,62""";"""2014,05""";"""2216,26""";"""2766,28""";"""4836,95"""
711;elitecare_basic_513018206_pernambuco_cc_la_3_a_29_qp;EliteCare Basic R1;QP;"""3 a 29""";PARANÁ;Livre Adesão;Linha Master;Com coparticipação parcial;false;280;"""332,11""";"""388,57""";"""474,92""";"""571,23""";"""601,12""";"""660,90""";"""826,96""";"""909,98""";"""1135,82""";"""1986,02"""
712;elitecare_elite_371006520_bahia_ccp_co_3_a_29_qc;EliteCare Elite R1;QC;"""3 a 29""";RIO DE JANEIRO;Demais empresas;Linha Master;Com coparticipação30;false;316;"""820,97""";"""960,54""";"""1173,99""";"""1412,07""";"""1485,96""";"""1633,74""";"""2044,22""";"""2249,47""";"""2807,73""";"""4909,42"""
713;elitecare_master_119969770_rio_de_janeiro_ccp_co_2_qp;EliteCare Master R3;QP;"""2""";BAHIA;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;349;"""555,84""";"""650,33""";"""794,85""";"""956,04""";"""1006,07""";"""1106,12""";"""1384,04""";"""1523,00""";"""1900,97""";"""3323,92"""
714;elitecare_silver_730465152_pernambuco_ccp_la_2_qc;EliteCare Silver R2;QC;"""2""";BAHIA;Demais empresas;Linha Premium;Com coparticipação30;false;204;"""547,81""";"""640,93""";"""783,36""";"""942,23""";"""991,53""";"""1090,13""";"""1364,04""";"""1500,99""";"""1873,50""";"""3275,88"""
715;elitecare_premium_639707622_rio_de_janeiro_cc_la_3_a_29_qp;EliteCare Premium R1;QP;"""3 a 29""";SÃO PAULO;Compulsório;Linha Selecionada;Com coparticipação parcial;false;209;"""754,66""";"""882,95""";"""1079,16""";"""1298,01""";"""1365,93""";"""1501,77""";"""1879,10""";"""2067,76""";"""2580,93""";"""4512,85"""
716;elitecare_basic_044816592_pernambuco_sc_co_100_a_199_qc;EliteCare Basic R3;QC;"""100 a 199""";PARAÍBA;Demais empresas;Linha Selecionada;Sem coparticipação;false;55;"""889,27""";"""1040,45""";"""1271,66""";"""1529,55""";"""1609,58""";"""1769,65""";"""2214,29""";"""2436,60""";"""3041,31""";"""5317,84"""
717;elitecare_gold_345519075_minas_gerais_ccp_co_2_qp;EliteCare Gold R2;QP;"""2""";PARANÁ;Compulsório;Linha Selecionada;Sem coparticipação;false;350;"""1129,55""";"""1321,58""";"""1615,26""";"""1942,83""";"""2044,49""";"""2247,81""";"""2812,59""";"""3094,97""";"""3863,07""";"""6754,73"""
718;elitecare_master_020371548_paraná_sc_la_30_a_99_qp;EliteCare Master R3;QP;"""30 a 99""";PERNAMBUCO;Livre Adesão;Linha Selecionada;Com coparticipação30;false;158;"""1049,49""";"""1227,90""";"""1500,77""";"""1805,12""";"""1899,57""";"""2088,48""";"""2613,23""";"""2875,60""";"""3589,25""";"""6275,94"""
719;elitecare_basic_525694599_minas_gerais_ccp_co_100_a_199_qc;EliteCare Basic R1;QC;"""100 a 199""";PARAÍBA;Livre Adesão;Linha Master;Com coparticipação30;false;79;"""282,68""";"""330,73""";"""404,23""";"""486,20""";"""511,64""";"""562,52""";"""703,86""";"""774,53""";"""966,75""";"""1690,40"""
720;elitecare_elite_785195282_são_paulo_cc_co_2_qp;EliteCare Elite R1;QP;"""2""";RIO DE JANEIRO;Demais empresas;Linha Selecionada;Sem coparticipação;false;363;"""215,36""";"""251,97""";"""307,97""";"""370,42""";"""389,81""";"""428,57""";"""536,25""";"""590,09""";"""736,54""";"""1287,86"""
721;elitecare_elite_365048066_paraná_sc_la_3_a_29_qc;EliteCare Elite R3;QC;"""3 a 29""";PARANÁ;Demais empresas;Linha Premium;Sem coparticipação;false;225;"""650,91""";"""761,56""";"""930,80""";"""1119,56""";"""1178,15""";"""1295,31""";"""1620,76""";"""1783,49""";"""2226,11""";"""3892,44"""
722;elitecare_basic_164652879_minas_gerais_ccp_co_100_a_199_qp;EliteCare Basic R3;QP;"""100 a 199""";RIO DE JANEIRO;Livre Adesão;Linha Master;Com coparticipação30;false;132;"""1021,87""";"""1195,59""";"""1461,27""";"""1757,61""";"""1849,58""";"""2033,52""";"""2544,45""";"""2799,92""";"""3494,79""";"""6110,77"""
723;elitecare_elite_648531775_paraná_cc_la_30_a_99_qp;EliteCare Elite R2;QP;"""30 a 99""";PERNAMBUCO;Livre Adesão;Linha Selecionada;Com coparticipação30;false;34;"""813,08""";"""951,30""";"""1162,70""";"""1398,50""";"""1471,67""";"""1618,03""";"""2024,57""";"""2227,84""";"""2780,73""";"""4862,21"""
724;elitecare_gold_081941156_são_paulo_ccp_la_30_a_99_qc;EliteCare Gold R2;QC;"""30 a 99""";BAHIA;Livre Adesão;Linha Premium;Com coparticipação parcial;false;446;"""382,03""";"""446,98""";"""546,31""";"""657,10""";"""691,48""";"""760,24""";"""951,26""";"""1046,77""";"""1306,55""";"""2284,55"""
725;elitecare_diamond_164410749_bahia_cc_la_3_a_29_qc;EliteCare Diamond R1;QC;"""3 a 29""";RIO DE JANEIRO;Livre Adesão;Linha Básica;Com coparticipação parcial;false;100;"""786,00""";"""919,62""";"""1123,98""";"""1351,91""";"""1422,65""";"""1564,13""";"""1957,13""";"""2153,63""";"""2688,11""";"""4700,26"""
726;elitecare_premium_142422786_paraná_cc_co_100_a_199_qc;EliteCare Premium R3;QC;"""100 a 199""";BAHIA;Livre Adesão;Linha Master;Sem coparticipação;false;187;"""941,46""";"""1101,51""";"""1346,29""";"""1619,32""";"""1704,05""";"""1873,51""";"""2344,24""";"""2579,61""";"""3219,80""";"""5629,95"""
727;elitecare_basic_827620655_bahia_sc_la_2_qp;EliteCare Basic R2;QP;"""2""";PARANÁ;Livre Adesão;Linha Selecionada;Com coparticipação30;false;175;"""1066,20""";"""1247,45""";"""1524,66""";"""1833,86""";"""1929,82""";"""2121,73""";"""2654,83""";"""2921,38""";"""3646,39""";"""6375,86"""
728;elitecare_gold_482563807_paraíba_sc_co_3_a_29_qp;EliteCare Gold R3;QP;"""3 a 29""";SÃO PAULO;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;494;"""472,03""";"""552,27""";"""675,00""";"""811,89""";"""854,37""";"""939,34""";"""1175,35""";"""1293,36""";"""1614,34""";"""2822,73"""
729;elitecare_silver_825594400_minas_gerais_ccp_la_30_a_99_qc;EliteCare Silver R1;QC;"""30 a 99""";PERNAMBUCO;Livre Adesão;Linha Premium;Sem coparticipação;false;366;"""995,14""";"""1164,31""";"""1423,05""";"""1711,64""";"""1801,20""";"""1980,33""";"""2477,90""";"""2726,68""";"""3403,37""";"""5950,93"""
730;elitecare_premium_148748626_minas_gerais_ccp_la_30_a_99_qc;EliteCare Premium R2;QC;"""30 a 99""";MINAS GERAIS;Compulsório;Linha Master;Com coparticipação30;false;107;"""695,78""";"""814,06""";"""994,96""";"""1196,74""";"""1259,36""";"""1384,60""";"""1732,49""";"""1906,43""";"""2379,56""";"""4160,75"""
731;elitecare_basic_837203545_são_paulo_cc_co_100_a_199_qp;EliteCare Basic R2;QP;"""100 a 199""";BAHIA;Demais empresas;Linha Premium;Com coparticipação30;false;19;"""907,45""";"""1061,72""";"""1297,66""";"""1560,82""";"""1642,49""";"""1805,83""";"""2259,56""";"""2486,42""";"""3103,49""";"""5426,57"""
732;elitecare_gold_322489338_minas_gerais_cc_co_3_a_29_qp;EliteCare Gold R3;QP;"""3 a 29""";BAHIA;Demais empresas;Linha Selecionada;Com coparticipação30;false;224;"""1089,22""";"""1274,38""";"""1557,58""";"""1873,45""";"""1971,48""";"""2167,54""";"""2712,15""";"""2984,45""";"""3725,12""";"""6513,51"""
733;elitecare_premium_379524360_bahia_cc_la_100_a_199_qc;EliteCare Premium R1;QC;"""100 a 199""";MINAS GERAIS;Demais empresas;Linha Selecionada;Com coparticipação30;false;467;"""613,79""";"""718,13""";"""877,72""";"""1055,72""";"""1110,96""";"""1221,44""";"""1528,34""";"""1681,79""";"""2099,16""";"""3670,47"""
734;elitecare_diamond_103275719_rio_de_janeiro_sc_la_30_a_99_qc;EliteCare Diamond R3;QC;"""30 a 99""";PARANÁ;Compulsório;Linha Premium;Com coparticipação30;false;70;"""801,35""";"""937,58""";"""1145,93""";"""1378,32""";"""1450,45""";"""1594,69""";"""1995,36""";"""2195,70""";"""2740,62""";"""4792,08"""
735;elitecare_premium_582979302_pernambuco_cc_la_3_a_29_qp;EliteCare Premium R1;QP;"""3 a 29""";SÃO PAULO;Livre Adesão;Linha Master;Com coparticipação30;false;49;"""1065,81""";"""1247,00""";"""1524,11""";"""1833,20""";"""1929,12""";"""2120,97""";"""2653,87""";"""2920,33""";"""3645,08""";"""6373,56"""
736;elitecare_platinum_918080065_minas_gerais_cc_co_3_a_29_qp;EliteCare Platinum R1;QP;"""3 a 29""";MINAS GERAIS;Livre Adesão;Linha Premium;Sem coparticipação;false;163;"""542,12""";"""634,28""";"""775,23""";"""932,44""";"""981,24""";"""1078,82""";"""1349,88""";"""1485,41""";"""1854,05""";"""3241,87"""
737;elitecare_silver_979088615_são_paulo_sc_co_3_a_29_qc;EliteCare Silver R3;QC;"""3 a 29""";MINAS GERAIS;Demais empresas;Linha Premium;Com coparticipação parcial;false;25;"""839,23""";"""981,90""";"""1200,11""";"""1443,48""";"""1519,01""";"""1670,08""";"""2089,69""";"""2299,50""";"""2870,18""";"""5018,62"""
738;elitecare_elite_008521289_bahia_cc_co_2_qp;EliteCare Elite R2;QP;"""2""";PARAÍBA;Livre Adesão;Linha Básica;Com coparticipação30;false;11;"""1032,07""";"""1207,52""";"""1475,86""";"""1775,16""";"""1868,05""";"""2053,82""";"""2569,85""";"""2827,87""";"""3529,68""";"""6171,78"""
739;elitecare_basic_536642629_paraná_ccp_la_30_a_99_qp;EliteCare Basic R1;QP;"""30 a 99""";SÃO PAULO;Livre Adesão;Linha Básica;Com coparticipação30;false;96;"""689,79""";"""807,06""";"""986,40""";"""1186,44""";"""1248,53""";"""1372,69""";"""1717,58""";"""1890,03""";"""2359,09""";"""4124,96"""
740;elitecare_gold_858543769_paraíba_sc_la_30_a_99_qc;EliteCare Gold R2;QC;"""30 a 99""";SÃO PAULO;Compulsório;Linha Master;Sem coparticipação;false;12;"""1062,48""";"""1243,10""";"""1519,34""";"""1827,46""";"""1923,08""";"""2114,33""";"""2645,57""";"""2911,19""";"""3633,67""";"""6353,61"""
741;elitecare_gold_546162963_rio_de_janeiro_cc_la_2_qc;EliteCare Gold R1;QC;"""2""";MINAS GERAIS;Compulsório;Linha Básica;Com coparticipação30;false;23;"""962,02""";"""1125,57""";"""1375,69""";"""1654,68""";"""1741,26""";"""1914,43""";"""2395,44""";"""2635,94""";"""3290,12""";"""5752,90"""
742;elitecare_gold_801343507_paraíba_ccp_co_100_a_199_qc;EliteCare Gold R2;QC;"""100 a 199""";SÃO PAULO;Demais empresas;Linha Premium;Com coparticipação parcial;false;236;"""356,23""";"""416,79""";"""509,41""";"""612,71""";"""644,77""";"""708,89""";"""887,01""";"""976,07""";"""1218,30""";"""2130,24"""
743;elitecare_silver_208761733_são_paulo_cc_co_30_a_99_qc;EliteCare Silver R3;QC;"""30 a 99""";BAHIA;Livre Adesão;Linha Master;Com coparticipação parcial;false;250;"""1191,89""";"""1394,51""";"""1704,41""";"""2050,06""";"""2157,33""";"""2371,87""";"""2967,81""";"""3265,79""";"""4076,27""";"""7127,52"""
744;elitecare_elite_756425615_rio_de_janeiro_sc_co_100_a_199_qc;EliteCare Elite R1;QC;"""100 a 199""";PARANÁ;Compulsório;Linha Básica;Com coparticipação30;false;18;"""633,96""";"""741,73""";"""906,56""";"""1090,41""";"""1147,47""";"""1261,58""";"""1578,56""";"""1737,05""";"""2168,14""";"""3791,08"""
745;elitecare_silver_305098375_rio_de_janeiro_sc_la_3_a_29_qp;EliteCare Silver R2;QP;"""3 a 29""";MINAS GERAIS;Livre Adesão;Linha Premium;Com coparticipação parcial;false;479;"""978,13""";"""1144,41""";"""1398,72""";"""1682,38""";"""1770,41""";"""1946,47""";"""2435,54""";"""2680,07""";"""3345,20""";"""5849,21"""
746;elitecare_basic_932133782_bahia_sc_co_30_a_99_qc;EliteCare Basic R3;QC;"""30 a 99""";MINAS GERAIS;Livre Adesão;Linha Master;Com coparticipação parcial;false;123;"""1092,91""";"""1278,70""";"""1562,86""";"""1879,80""";"""1978,16""";"""2174,88""";"""2721,34""";"""2994,56""";"""3737,74""";"""6535,58"""
747;elitecare_master_999153266_minas_gerais_ccp_la_100_a_199_qc;EliteCare Master R3;QC;"""100 a 199""";SÃO PAULO;Livre Adesão;Linha Master;Com coparticipação parcial;false;249;"""1039,49""";"""1216,20""";"""1486,47""";"""1787,92""";"""1881,47""";"""2068,58""";"""2588,32""";"""2848,19""";"""3555,04""";"""6216,13"""
748;elitecare_basic_186900986_bahia_cc_la_30_a_99_qc;EliteCare Basic R3;QC;"""30 a 99""";PARANÁ;Compulsório;Linha Premium;Com coparticipação parcial;false;76;"""1138,10""";"""1331,58""";"""1627,49""";"""1957,53""";"""2059,96""";"""2264,82""";"""2833,87""";"""3118,40""";"""3892,31""";"""6805,85"""
749;elitecare_premium_366478257_paraíba_cc_la_2_qp;EliteCare Premium R2;QP;"""2""";PARANÁ;Demais empresas;Linha Premium;Com coparticipação parcial;false;87;"""278,43""";"""325,76""";"""398,15""";"""478,90""";"""503,95""";"""554,07""";"""693,29""";"""762,89""";"""952,22""";"""1665,00"""
750;elitecare_platinum_614385545_paraíba_ccp_la_2_qp;EliteCare Platinum R2;QP;"""2""";RIO DE JANEIRO;Livre Adesão;Linha Premium;Com coparticipação30;false;52;"""1167,70""";"""1366,21""";"""1669,82""";"""2008,45""";"""2113,54""";"""2323,73""";"""2907,58""";"""3199,51""";"""3993,55""";"""6982,87"""
751;elitecare_gold_484196979_bahia_ccp_la_30_a_99_qp;EliteCare Gold R1;QP;"""30 a 99""";PARANÁ;Compulsório;Linha Master;Com coparticipação parcial;false;41;"""419,54""";"""490,86""";"""599,94""";"""721,61""";"""759,37""";"""834,89""";"""1044,66""";"""1149,54""";"""1434,83""";"""2508,86"""
752;elitecare_master_091691855_pernambuco_cc_co_30_a_99_qp;EliteCare Master R2;QP;"""30 a 99""";PARAÍBA;Compulsório;Linha Básica;Com coparticipação30;false;492;"""562,34""";"""657,94""";"""804,15""";"""967,23""";"""1017,84""";"""1119,07""";"""1400,24""";"""1540,82""";"""1923,22""";"""3362,82"""
753;elitecare_silver_808082423_rio_de_janeiro_ccp_la_100_a_199_qc;EliteCare Silver R2;QC;"""100 a 199""";PARANÁ;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;296;"""1073,55""";"""1256,05""";"""1535,18""";"""1846,51""";"""1943,13""";"""2136,37""";"""2673,14""";"""2941,53""";"""3671,54""";"""6419,83"""
754;elitecare_master_801220571_são_paulo_cc_co_30_a_99_qp;EliteCare Master R3;QP;"""30 a 99""";SÃO PAULO;Compulsório;Linha Premium;Com coparticipação parcial;false;163;"""505,80""";"""591,78""";"""723,29""";"""869,97""";"""915,49""";"""1006,54""";"""1259,44""";"""1385,89""";"""1729,83""";"""3024,67"""
755;elitecare_silver_928120116_minas_gerais_ccp_la_3_a_29_qp;EliteCare Silver R3;QP;"""3 a 29""";MINAS GERAIS;Livre Adesão;Linha Básica;Com coparticipação parcial;false;431;"""969,82""";"""1134,69""";"""1386,84""";"""1668,09""";"""1755,37""";"""1929,94""";"""2414,85""";"""2657,31""";"""3316,78""";"""5799,52"""
756;elitecare_silver_556734914_rio_de_janeiro_sc_la_30_a_99_qc;EliteCare Silver R2;QC;"""30 a 99""";PARANÁ;Compulsório;Linha Premium;Sem coparticipação;false;93;"""1003,42""";"""1174,00""";"""1434,89""";"""1725,88""";"""1816,18""";"""1996,80""";"""2498,51""";"""2749,36""";"""3431,68""";"""6000,43"""
757;elitecare_basic_994268065_bahia_ccp_co_3_a_29_qc;EliteCare Basic R2;QC;"""3 a 29""";PARAÍBA;Compulsório;Linha Básica;Com coparticipação30;false;249;"""304,95""";"""356,79""";"""436,07""";"""524,51""";"""551,95""";"""606,85""";"""759,32""";"""835,56""";"""1042,92""";"""1823,58"""
758;elitecare_basic_146907789_paraná_sc_la_30_a_99_qc;EliteCare Basic R2;QC;"""30 a 99""";BAHIA;Compulsório;Linha Premium;Com coparticipação30;false;415;"""478,52""";"""559,87""";"""684,29""";"""823,06""";"""866,13""";"""952,26""";"""1191,52""";"""1311,15""";"""1636,55""";"""2861,57"""
759;elitecare_basic_192183420_paraíba_cc_co_30_a_99_qp;EliteCare Basic R3;QP;"""30 a 99""";SÃO PAULO;Compulsório;Linha Básica;Com coparticipação30;false;241;"""562,55""";"""658,19""";"""804,45""";"""967,59""";"""1018,22""";"""1119,48""";"""1400,75""";"""1541,39""";"""1923,93""";"""3364,06"""
760;elitecare_master_994687951_são_paulo_sc_co_100_a_199_qc;EliteCare Master R2;QC;"""100 a 199""";BAHIA;Demais empresas;Linha Premium;Sem coparticipação;false;296;"""1106,91""";"""1295,09""";"""1582,88""";"""1903,89""";"""2003,51""";"""2202,75""";"""2756,21""";"""3032,94""";"""3785,64""";"""6619,33"""
761;elitecare_diamond_071664495_paraíba_cc_co_100_a_199_qp;EliteCare Diamond R3;QP;"""100 a 199""";SÃO PAULO;Livre Adesão;Linha Selecionada;Com coparticipação30;false;183;"""388,96""";"""455,08""";"""556,21""";"""669,01""";"""704,01""";"""774,02""";"""968,50""";"""1065,74""";"""1330,23""";"""2325,96"""
762;elitecare_master_486055611_pernambuco_cc_co_3_a_29_qc;EliteCare Master R2;QC;"""3 a 29""";RIO DE JANEIRO;Livre Adesão;Linha Master;Com coparticipação30;false;451;"""1168,37""";"""1366,99""";"""1670,77""";"""2009,60""";"""2114,75""";"""2325,06""";"""2909,24""";"""3201,34""";"""3995,83""";"""6986,86"""
763;elitecare_basic_263442819_são_paulo_sc_co_2_qc;EliteCare Basic R1;QC;"""2""";MINAS GERAIS;Demais empresas;Linha Básica;Com coparticipação30;false;180;"""250,47""";"""293,05""";"""358,18""";"""430,81""";"""453,36""";"""498,44""";"""623,68""";"""686,30""";"""856,62""";"""1497,83"""
764;elitecare_diamond_334878986_paraná_sc_co_30_a_99_qp;EliteCare Diamond R1;QP;"""30 a 99""";SÃO PAULO;Compulsório;Linha Master;Com coparticipação30;false;273;"""896,14""";"""1048,48""";"""1281,47""";"""1541,35""";"""1622,01""";"""1783,31""";"""2231,38""";"""2455,41""";"""3064,78""";"""5358,89"""
765;elitecare_elite_216994085_rio_de_janeiro_sc_la_100_a_199_qp;EliteCare Elite R3;QP;"""100 a 199""";MINAS GERAIS;Demais empresas;Linha Master;Com coparticipação30;false;233;"""875,46""";"""1024,29""";"""1251,91""";"""1505,80""";"""1584,59""";"""1742,17""";"""2179,91""";"""2398,77""";"""2994,09""";"""5235,28"""
766;elitecare_platinum_515113602_são_paulo_ccp_la_30_a_99_qc;EliteCare Platinum R3;QC;"""30 a 99""";MINAS GERAIS;Compulsório;Linha Master;Sem coparticipação;false;400;"""1199,56""";"""1403,49""";"""1715,37""";"""2063,24""";"""2171,21""";"""2387,13""";"""2986,91""";"""3286,80""";"""4102,50""";"""7173,37"""
767;elitecare_silver_614529829_são_paulo_cc_la_3_a_29_qc;EliteCare Silver R1;QC;"""3 a 29""";PARAÍBA;Demais empresas;Linha Selecionada;Com coparticipação30;false;272;"""1094,84""";"""1280,96""";"""1565,62""";"""1883,12""";"""1981,66""";"""2178,73""";"""2726,14""";"""2999,85""";"""3744,34""";"""6547,13"""
768;elitecare_master_097663741_paraíba_cc_la_30_a_99_qp;EliteCare Master R1;QP;"""30 a 99""";PARANÁ;Compulsório;Linha Premium;Sem coparticipação;false;105;"""569,79""";"""666,66""";"""814,80""";"""980,04""";"""1031,33""";"""1133,89""";"""1418,79""";"""1561,23""";"""1948,69""";"""3407,36"""
769;elitecare_master_762093480_paraná_ccp_co_2_qp;EliteCare Master R2;QP;"""2""";MINAS GERAIS;Demais empresas;Linha Premium;Com coparticipação parcial;false;202;"""511,99""";"""599,02""";"""732,14""";"""880,62""";"""926,69""";"""1018,85""";"""1274,84""";"""1402,84""";"""1750,99""";"""3061,67"""
770;elitecare_master_997466833_paraná_cc_la_30_a_99_qc;EliteCare Master R1;QC;"""30 a 99""";PARAÍBA;Livre Adesão;Linha Premium;Sem coparticipação;false;20;"""680,68""";"""796,40""";"""973,37""";"""1170,77""";"""1232,03""";"""1354,55""";"""1694,89""";"""1865,06""";"""2327,93""";"""4070,47"""
771;elitecare_platinum_245586422_minas_gerais_cc_la_30_a_99_qp;EliteCare Platinum R1;QP;"""30 a 99""";MINAS GERAIS;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;105;"""491,54""";"""575,11""";"""702,91""";"""845,45""";"""889,69""";"""978,17""";"""1223,94""";"""1346,83""";"""1681,08""";"""2939,43"""
